base,visibility,dt,timezone,id,name,cod,rain,snow,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,speed,deg,gust,type,id.1,country,sunrise,sunset,0,1,2,3,all
stations,10000,1603247096,34200,6355222,Yulara,200,,,130.99,-25.24,93.2,89.46,93.2,93.2,1010.0,17.0,,,3.36,100.0,,1.0,9487.0,AU,1603226175,1603272285,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247096,-21600,4000490,La Reforma,200,,,-108.05,25.08,85.5,87.87,84.99,87.8,1007.0,52.0,,,5.82,220.0,,1.0,7117.0,MX,1603199585,1603240821,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,20
stations,8000,1603247096,3600,2544571,Kenitra,200,,,-6.58,34.26,68.0,66.36,68.0,68.0,1012.0,82.0,,,10.29,250.0,,1.0,2402.0,MA,1603262199,1603302288,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
stations,10000,1603247097,-18000,3653967,Muisne,200,,,-80.03,0.6,75.27,78.33,75.27,75.27,1011.0,83.0,1011.0,1011.0,7.87,242.0,,,,EC,1603191703,1603235255,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247097,28800,1496073,Orlik,200,,,99.83,52.52,18.9,11.41,18.9,18.9,1028.0,85.0,1028.0,864.0,3.69,194.0,,,,RU,1603238208,1603275208,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,58
stations,10000,1603247097,14400,933995,Souillac,200,,,57.52,-20.52,73.4,74.21,73.4,73.4,1019.0,83.0,,,10.29,110.0,,1.0,2061.0,MU,1603244061,1603289661,"{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}",,,,40
stations,10000,1603247097,-10800,3836620,Orán,200,{'1h': 1.6},,-64.33,-23.13,75.0,76.78,75.0,75.0,1016.0,64.0,,,4.0,270.0,11.01,3.0,2031308.0,AR,1603186794,1603232629,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",,,,87
stations,558,1603247097,-7200,3423146,Ilulissat,200,,,-51.1,69.22,33.8,25.14,33.8,33.8,1005.0,95.0,,,9.17,200.0,,1.0,165.0,GL,1603277996,1603307858,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,100
stations,10000,1603247098,18000,161616,Balkanabat,200,,,54.37,39.51,55.08,52.41,55.08,55.08,1022.0,80.0,1022.0,1021.0,4.41,106.0,,,,TM,1603247924,1603287310,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,17
stations,10000,1603246912,-21600,5536630,Cedar City,200,,,-113.06,37.68,60.8,50.38,60.8,60.8,1017.0,18.0,,,9.17,140.0,,1.0,3584.0,US,1603201544,1603241267,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,1
stations,10000,1603247098,-18000,3927774,Tarata,200,,,-70.03,-17.47,52.45,47.8,52.45,52.45,1017.0,50.0,1017.0,703.0,2.53,258.0,,,,PE,1603188458,1603233700,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,87
stations,10000,1603247098,3600,3347719,Luena,200,,,19.92,-11.78,63.07,61.05,63.07,63.07,1011.0,72.0,1011.0,865.0,5.7,278.0,,,,AO,1603253528,1603298241,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247034,32400,1853174,Sakaiminato,200,,,133.23,35.55,69.4,63.54,66.2,71.6,1021.0,49.0,,,10.29,150.0,,1.0,8028.0,JP,1603228708,1603268677,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,40
stations,10000,1603247099,-7200,3418910,Upernavik,200,,,-56.15,72.79,32.74,27.36,32.74,32.74,1002.0,92.0,1002.0,1002.0,2.86,249.0,,,,GL,1603280921,1603307357,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,8000,1603247099,3600,2636790,Stornoway,200,{'1h': 1},,-6.39,58.21,49.17,31.86,48.0,50.0,994.0,87.0,,,28.86,40.0,,1.0,1450.0,GB,1603264523,1603299873,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,100
stations,10000,1603247099,19800,1255816,Sompeta,200,{'1h': 1.776},,84.6,18.93,82.2,85.78,82.2,82.2,1006.0,76.0,1006.0,1006.0,10.85,358.0,,,,IN,1603239446,1603281280,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}",,,,6
stations,10000,1603247099,-10800,3393536,Olinda,200,,,-34.86,-8.01,78.8,79.95,78.8,78.8,1015.0,78.0,,,12.75,150.0,,1.0,8426.0,BR,1603180475,1603224804,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
stations,10000,1603247100,3600,2333451,Kumo,200,,,11.21,10.04,74.79,75.6,74.79,74.79,1010.0,66.0,1010.0,961.0,6.22,225.0,,,,NG,1603256635,1603299314,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603246980,-10800,3430708,Mercedes,200,,,-59.43,-34.65,52.34,45.1,52.0,53.01,1025.0,35.0,,,5.01,135.0,11.01,3.0,2019320.0,AR,1603184910,1603232161,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,28
stations,2100,1603247047,32400,2014624,Udachny,200,,,112.4,66.42,3.2,-4.31,3.2,3.2,1006.0,91.0,,,2.24,0.0,,1.0,8846.0,RU,1603237719,1603269664,"{'id': 620, 'main': 'Snow', 'description': 'light shower snow', 'icon': '13d'}","{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}",,,90
stations,194,1603247017,-14400,6096551,Pangnirtung,200,,{'1h': 0.27},-65.71,66.15,24.57,17.89,24.57,24.57,1010.0,94.0,1010.0,1010.0,3.53,223.0,,,,CA,1603193884,1603226202,"{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}",,,,100
stations,10000,1603247101,7200,370481,Merowe,200,,,31.82,18.48,76.66,65.98,76.66,76.66,1010.0,18.0,1010.0,980.0,12.08,54.0,,,,SD,1603252094,1603293963,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,1
stations,198,1603247101,43200,4031742,Egvekinot,200,,,-179.17,66.32,33.91,27.45,33.91,33.91,1025.0,100.0,1025.0,981.0,5.64,158.0,,,,RU,1603307837,1603339485,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,98
stations,10000,1603247102,-18000,3520994,Puerto Escondido,200,,,-97.07,15.85,78.8,83.05,78.8,78.8,1009.0,74.0,,,5.82,50.0,,1.0,7157.0,MX,1603196488,1603238648,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247102,-18000,3519274,San Francisco del Mar Viejo,200,,,-94.65,16.23,82.27,78.6,82.27,82.27,1010.0,70.0,1010.0,1010.0,21.45,345.0,,,,MX,1603195925,1603238050,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,11
stations,10000,1603247095,-21600,3985710,Cabo San Lucas,200,,,-109.91,22.89,81.34,84.9,78.8,84.0,1009.0,83.0,,,12.75,250.0,,1.0,7151.0,MX,1603199918,1603241381,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,5
stations,10000,1603247103,28800,2070998,Geraldton,200,,,114.6,-28.77,69.8,61.74,69.8,69.8,1014.0,60.0,,,17.22,210.0,,1.0,9522.0,AU,1603229896,1603276432,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,75
stations,5698,1603247103,3600,2318123,Yenagoa,200,{'1h': 2.29},,6.26,4.92,75.85,83.46,75.85,75.85,1011.0,94.0,1011.0,1010.0,3.83,278.0,,,,NG,1603257586,1603300739,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",,,,94
stations,10000,1603247103,3600,2635199,Ullapool,200,{'1h': 0.87},,-5.16,57.9,50.0,40.95,50.0,50.0,991.0,52.0,,,10.0,45.0,18.99,3.0,2010322.0,GB,1603264178,1603299628,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,98
stations,6000,1603247104,7200,2699791,Köping,200,,,15.99,59.51,45.55,41.43,44.6,46.0,1004.0,93.0,,,4.7,130.0,,1.0,1780.0,SE,1603259362,1603294293,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,100
stations,10000,1603247104,46800,2206854,Gisborne,200,{'1h': 1.16},,178.0,-38.65,70.0,71.35,70.0,70.0,1006.0,69.0,,,3.0,142.0,11.01,3.0,2011018.0,NZ,1603214004,1603261894,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}",,,,100
stations,10000,1603247104,37800,2063036,Port Lincoln,200,,,135.87,-34.73,61.92,57.04,61.92,61.92,1015.0,70.0,1015.0,1012.0,9.82,102.0,,,,AU,1603224400,1603271719,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,93
stations,10000,1603246841,-10800,3461888,Guarapari,200,,,-40.5,-20.67,69.8,73.17,69.8,69.8,1018.0,94.0,,,5.82,20.0,,1.0,8474.0,BR,1603181210,1603226776,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,75
stations,10000,1603247105,-18000,4001056,La Orilla,200,,,-102.23,17.98,79.92,88.32,79.92,79.92,1008.0,88.0,1008.0,1005.0,4.56,291.0,,,,MX,1603197829,1603239784,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,49
stations,10000,1603247105,18000,1499042,Melioratorov,200,,,65.61,57.21,35.6,29.89,35.6,35.6,1006.0,96.0,,,4.47,260.0,,1.0,8988.0,RU,1603247060,1603282780,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,75
stations,10000,1603247105,-21600,3585157,La Libertad,200,,,-89.32,13.49,74.23,81.21,70.0,78.8,1008.0,94.0,,,3.36,20.0,,1.0,7222.0,SV,1603194517,1603236900,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
stations,10000,1603247106,3600,2447513,Arlit,200,,,7.39,18.74,84.99,77.32,84.99,84.99,1011.0,13.0,1011.0,964.0,6.44,157.0,,,,NE,1603257971,1603299811,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247106,10800,101628,Tabuk,200,,,36.58,28.38,64.4,57.51,64.4,64.4,1018.0,18.0,,,3.36,170.0,,1.0,7433.0,SA,1603251477,1603292296,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247106,-36000,4033557,Tautira,200,,,-149.15,-17.73,84.11,85.66,84.0,84.2,1012.0,70.0,,,13.87,50.0,,1.0,7318.0,PF,1603207426,1603252706,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}",,,,20
stations,10000,1603247107,39600,2176639,Batemans Bay,200,,,150.18,-35.72,69.96,66.25,66.0,73.99,940.0,54.0,,,8.01,0.0,15.01,3.0,2033442.0,AU,1603220897,1603268353,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247107,-10800,3443061,Chui,200,,,-53.46,-33.7,57.96,50.49,57.96,57.96,1025.0,74.0,1025.0,1024.0,13.27,124.0,,,,UY,1603183544,1603230662,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247107,-10800,3430443,Necochea,200,,,-58.74,-38.55,42.01,35.47,42.01,42.01,1031.0,92.0,,,7.61,65.0,,3.0,2019717.0,AR,1603184458,1603232283,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247009,7200,2702979,Jönköping,200,,,14.16,57.78,45.81,39.85,45.0,46.4,1003.0,93.0,,,8.05,200.0,,1.0,1749.0,SE,1603259515,1603295018,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247107,7200,964420,Port Elizabeth,200,,,25.57,-33.92,50.0,47.88,50.0,50.0,1024.0,87.0,,,2.24,270.0,,1.0,1973.0,ZA,1603250907,1603298149,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,7
stations,1207,1603247108,-18000,5030005,Hibbing,200,,{'1h': 0.27},-92.94,47.43,29.16,22.28,28.4,30.2,1016.0,92.0,,,4.7,110.0,,1.0,4368.0,US,1603197491,1603235663,"{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}","{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,90
stations,5023,1603247108,36000,2094342,Kavieng,200,{'1h': 2.51},,150.8,-2.57,81.91,87.51,81.91,81.91,1008.0,77.0,1008.0,1007.0,7.4,327.0,,,,PG,1603222557,1603266396,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}",,,,98
stations,10000,1603247108,0,3372964,Lagoa,200,,,-27.98,39.05,62.98,49.26,62.98,62.98,1019.0,68.0,1019.0,1014.0,25.61,354.0,,,,PT,1603267669,1603307090,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,28
stations,10000,1603246986,0,3412093,Vestmannaeyjar,200,,,-20.27,63.44,37.99,30.31,37.99,37.99,1014.0,72.0,1014.0,1014.0,6.76,11.0,,,,IS,1603268866,1603302192,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247109,7200,986846,Kroonstad,200,,,27.23,-27.65,57.99,57.74,57.99,57.99,1021.0,77.0,,,1.01,190.0,5.01,3.0,2007906.0,ZA,1603250919,1603297341,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247109,28800,1818051,Anjiang,200,,,110.1,27.32,60.71,59.29,60.71,60.71,1024.0,73.0,1024.0,999.0,3.67,355.0,,,,CN,1603233765,1603274722,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,53
stations,10000,1603246814,25200,1649150,Bengkulu,200,,,102.27,-3.8,84.15,90.99,84.15,84.15,1011.0,64.0,1011.0,1009.0,1.97,345.0,,,,ID,1603234146,1603278099,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,35
stations,10000,1603247110,7200,778707,Mehamn,200,,,27.85,71.04,35.74,30.9,35.74,35.74,1015.0,83.0,1015.0,1014.0,2.04,121.0,,,,NO,1603259763,1603288200,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,92
stations,10000,1603247110,-36000,5855927,Hilo,200,,,-155.09,19.73,76.93,76.05,72.0,82.4,1012.0,58.0,,,8.05,120.0,,1.0,7881.0,US,1603210604,1603252379,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,90
stations,10000,1603247110,28800,1624725,Tarakan,200,,,117.63,3.3,80.91,83.91,80.91,80.91,1011.0,80.0,1011.0,1005.0,12.17,214.0,,,,ID,1603230784,1603274089,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247110,20700,1283465,Dhankutā,200,,,87.33,26.98,67.37,67.73,67.37,67.37,1013.0,76.0,1013.0,903.0,4.88,23.0,,,,NP,1603239213,1603280202,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247111,-10800,3573061,Saint George,200,,,-64.68,32.38,75.79,70.7,73.99,77.0,1020.0,69.0,,,18.34,60.0,,1.0,8816.0,BM,1603189584,1603230007,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
stations,10000,1603247111,25200,8079926,Labuhan,200,,,112.21,-6.88,85.87,92.32,85.87,85.87,1011.0,64.0,1011.0,1011.0,4.21,99.0,,,,ID,1603231618,1603275856,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}",,,,22
stations,10000,1603247111,28800,1795166,Shima,200,,,117.81,24.45,78.8,79.16,78.8,78.8,1012.0,57.0,,,6.71,360.0,,1.0,9649.0,CN,1603231757,1603273029,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,75
stations,9000,1603246992,28800,2071860,Esperance,200,,,121.9,-33.87,60.8,55.81,60.8,60.8,1014.0,93.0,,,13.87,90.0,,1.0,9525.0,AU,1603227810,1603275013,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,90
stations,10000,1603247111,7200,962367,Richards Bay,200,{'1h': 0.12},,32.04,-28.78,66.56,65.62,66.56,66.56,1024.0,78.0,1024.0,1024.0,7.14,184.0,,,,ZA,1603249696,1603296256,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,49
stations,10000,1603247112,-14400,3456248,Nortelândia,200,{'1h': 1.37},,-56.8,-14.45,72.81,77.61,72.81,72.81,1013.0,89.0,1013.0,988.0,4.45,39.0,,,,BR,1603185434,1603230375,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",,,,100
stations,10000,1603247112,-10800,3380290,Sinnamary,200,,,-52.95,5.38,80.11,82.4,80.11,80.11,1012.0,80.0,1012.0,1011.0,12.66,96.0,,,,GF,1603185418,1603228543,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247112,39600,2137773,Vao,200,{'1h': 0.13},,167.48,-22.67,73.35,72.46,73.35,73.35,1013.0,83.0,1013.0,1007.0,13.27,48.0,,,,NC,1603217568,1603263380,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}",,,,99
stations,10000,1603247112,-10800,3451138,Rio Grande,200,,,-52.1,-32.03,63.0,60.62,63.0,63.0,1021.0,85.0,,,8.99,129.0,15.99,3.0,2020865.0,BR,1603183330,1603230224,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247113,32400,2112309,Katsuura,200,,,140.3,35.13,66.22,60.91,64.0,68.0,1026.0,59.0,,,10.29,40.0,,1.0,8074.0,JP,1603226983,1603267009,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}",,,,20
stations,10000,1603247113,36000,2090021,Namatanai,200,{'1h': 1.37},,152.43,-3.67,82.67,90.75,82.67,82.67,1008.0,74.0,1008.0,1002.0,2.53,49.0,,,,PG,1603222115,1603266055,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}",,,,60
stations,10000,1603247113,7200,3353383,Rundu,200,,,19.77,-17.93,67.33,61.27,67.33,67.33,1008.0,24.0,1008.0,887.0,3.76,67.0,,,,NA,1603253254,1603298586,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,3
stations,10000,1603247113,-21600,3979819,Zacualpan,200,,,-105.17,21.25,84.2,95.43,84.2,84.2,1007.0,83.0,,,2.24,280.0,,1.0,7156.0,MX,1603198696,1603240328,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,20
stations,10000,1603247113,-18000,4676798,Brownwood,200,,,-98.99,31.71,77.0,74.7,77.0,77.0,1014.0,57.0,,,10.29,140.0,16.11,1.0,3535.0,US,1603197783,1603238275,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247114,28800,1636544,Manado,200,,,124.85,1.49,91.4,93.61,91.4,91.4,1009.0,49.0,,,9.17,180.0,,1.0,9356.0,ID,1603228969,1603272439,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}",,,,20
stations,10000,1603247114,7200,7626370,Bud,200,{'1h': 0.33},,6.91,62.91,39.2,31.32,39.2,39.2,998.0,93.0,,,9.17,90.0,,1.0,1643.0,NO,1603262210,1603295802,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,100
stations,2042,1603247114,-7200,3421719,Narsaq,200,,,-46.05,60.92,30.2,24.64,30.2,30.2,1014.0,86.0,,,2.24,60.0,,1.0,47.0,GL,1603274536,1603308895,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,100
stations,10000,1603246959,3600,2541479,Nador,200,,,-2.93,35.17,70.63,71.85,69.8,71.6,1011.0,73.0,,,4.7,300.0,,1.0,2380.0,MA,1603261382,1603301353,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,99
stations,10000,1603246850,39600,2122574,Ola,200,,,151.28,59.58,30.74,23.86,30.74,30.74,1015.0,80.0,1015.0,1015.0,4.32,29.0,,,,RU,1603226849,1603261874,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603246836,36000,2159220,Mackay,200,{'1h': 0.1},,149.2,-21.15,84.2,81.36,84.2,84.2,1013.0,54.0,,,14.99,20.0,,1.0,9498.0,AU,1603222035,1603267686,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,40
stations,5126,1603247115,-7200,3424607,Tasiilaq,200,,,-37.64,65.61,32.0,17.94,32.0,32.0,1010.0,96.0,,,18.34,80.0,,1.0,81.0,GL,1603273587,1603305807,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247115,39600,2144604,Warragul,200,,,145.93,-38.17,64.0,63.55,64.0,64.0,1016.0,70.0,,,3.0,258.0,8.99,3.0,60523.0,AU,1603221731,1603269559,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247115,39600,2109528,Buala,200,,,159.59,-8.14,87.53,93.97,87.53,87.53,1008.0,62.0,1008.0,1008.0,4.79,28.0,,,,SB,1603220190,1603264544,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,1609,1603247116,-18000,4392768,Joplin,200,,,-94.51,37.08,56.64,55.45,55.0,57.99,1017.0,100.0,,,5.82,30.0,,1.0,4590.0,US,1603197048,1603236860,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,90
stations,10000,1603247116,12600,140463,Birjand,200,,,59.22,32.87,37.4,25.7,37.4,37.4,1024.0,15.0,,,9.17,120.0,,1.0,7481.0,IR,1603246309,1603286597,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247116,-18000,3939761,Hualmay,200,,,-77.61,-11.1,63.36,60.91,63.36,63.36,1016.0,80.0,1016.0,1011.0,8.3,170.0,,,,PE,1603190588,1603235209,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,47
stations,10000,1603247117,18000,1494482,Polunochnoye,200,,,60.42,60.87,28.36,21.02,28.36,28.36,1003.0,97.0,1003.0,977.0,5.64,242.0,,,,RU,1603248927,1603283404,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,89
stations,10000,1603247117,43200,2123814,Leningradskiy,200,,,178.42,69.38,35.37,26.67,35.37,35.37,1019.0,83.0,1019.0,1018.0,8.77,193.0,,,,RU,1603222811,1603252886,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,48
stations,8000,1603247117,19800,1244926,Hambantota,200,,,81.12,6.12,78.8,86.97,78.8,78.8,1009.0,100.0,,,8.05,240.0,,1.0,9124.0,LK,1603239674,1603282721,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,40
stations,4000,1603247117,19800,1263942,Manavālakurichi,200,,,77.3,8.13,78.8,88.48,78.8,78.8,1010.0,88.0,,,1.12,0.0,,1.0,9226.0,IN,1603240684,1603283545,"{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}",,,,20
stations,10000,1603247117,10800,679248,Dobreşti,200,,,22.3,46.85,41.0,34.34,41.0,41.0,1025.0,86.0,,,6.93,100.0,,1.0,6917.0,RO,1603256238,1603294388,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,49
stations,10000,1603247110,-14400,4947459,Pittsfield,200,,,-73.25,42.45,57.7,58.48,57.0,59.0,1025.0,87.0,,,0.74,166.0,,1.0,5414.0,US,1603192333,1603231371,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,90
stations,10000,1603247118,39600,2138555,Poum,200,,,164.02,-20.23,75.63,78.69,75.63,75.63,1012.0,67.0,1012.0,1012.0,3.11,45.0,,,,NC,1603218529,1603264079,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,1
stations,10000,1603247118,28800,2032201,Bulgan,200,,,103.53,48.81,29.28,22.64,29.28,29.28,1024.0,83.0,1024.0,883.0,3.78,297.0,,,,MN,1603236914,1603274726,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247118,7200,1024312,Mocuba,200,,,36.99,-16.84,73.74,75.78,73.74,73.74,1013.0,66.0,1013.0,995.0,3.33,79.0,,,,MZ,1603249180,1603294396,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,1
stations,10000,1603247118,19800,1267390,Kavaratti,200,,,72.64,10.57,81.86,85.55,81.86,81.86,1009.0,70.0,1009.0,1008.0,8.01,307.0,,,,IN,1603241915,1603284550,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,86
stations,10000,1603247119,7200,886763,Masvingo,200,,,30.83,-20.06,66.87,61.07,66.87,66.87,1015.0,42.0,1015.0,895.0,7.45,130.0,,,,ZW,1603250489,1603296044,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247119,-25200,5742974,North Bend,200,,,-124.22,43.41,57.09,53.56,55.4,59.0,1020.0,87.0,,,8.05,10.0,,1.0,5239.0,US,1603204653,1603243514,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,1
stations,10000,1603247119,0,2630299,Hofn,200,,,-15.21,64.25,35.89,27.97,35.89,35.89,1014.0,74.0,1014.0,1014.0,6.85,1.0,,,,IS,1603267841,1603300789,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,38
stations,10000,1603247119,-14400,5972291,Havre-St-Pierre,200,,,-63.6,50.23,41.0,28.27,41.0,41.0,1019.0,93.0,,,18.34,280.0,28.86,1.0,812.0,CA,1603190719,1603228353,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
stations,10000,1603247120,-21600,3598787,Champerico,200,{'1h': 0.11},,-91.92,14.3,64.72,64.58,64.0,66.0,1012.0,99.0,,,9.22,24.0,,3.0,2035503.0,GT,1603195179,1603237486,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,100
